,participant,other_participant,round_nb,all_cond,manip,trial_cond,other_player_str,participant_str
0,1,5,8,EC_dom,dominant,EC,5,1
1,6,3,8,EC_sub,submissive,EC,3,6
0,4,2,8,EC_dom,dominant,EC,2,4
1,4,1,9,EC_sub,submissive,EC,1,4
0,1,4,9,EC_dom,dominant,EC,4,1
1,2,6,9,EC_sub,submissive,EC,6,2
0,5,3,9,EC_dom,dominant,EC,3,5
1,3,5,9,EC_sub,submissive,EC,5,3
0,6,2,9,EC_dom,dominant,EC,2,6
0,1,3,10,HNC_sub,submissive,HNC,3,1
1,2,5,10,HNC_dom,dominant,HNC,5,2
0,5,2,10,HNC_sub,submissive,HNC,2,5
1,3,1,10,HNC_dom,dominant,HNC,1,3
0,4,6,10,HNC_sub,submissive,HNC,6,4
1,6,4,10,HNC_dom,dominant,HNC,4,6
1,3,4,11,HNC_dom,dominant,HNC,4,3
0,1,2,11,HNC_sub,submissive,HNC,2,1
1,2,1,11,HNC_dom,dominant,HNC,1,2
0,4,3,11,HNC_sub,submissive,HNC,3,4
1,5,6,11,HNC_dom,dominant,HNC,6,5
0,6,5,11,HNC_sub,submissive,HNC,5,6
0,4,5,12,ENC_dom,dominant,ENC,5,4
0,3,2,12,ENC_dom,dominant,ENC,2,3
1,5,4,12,ENC_sub,submissive,ENC,4,5
1,6,1,12,ENC_sub,submissive,ENC,1,6
0,1,6,12,ENC_dom,dominant,ENC,6,1
1,2,3,12,ENC_sub,submissive,ENC,3,2
1,6,1,13,HNC_sub,submissive,HNC,1,6
1,5,4,13,HNC_sub,submissive,HNC,4,5
0,4,5,13,HNC_dom,dominant,HNC,5,4
1,2,3,13,HNC_sub,submissive,HNC,3,2
0,1,6,13,HNC_dom,dominant,HNC,6,1
0,3,2,13,HNC_dom,dominant,HNC,2,3
1,6,3,14,HNC_dom,dominant,HNC,3,6
1,2,4,14,HNC_dom,dominant,HNC,4,2
0,4,2,14,HNC_sub,submissive,HNC,2,4
1,5,1,14,HNC_dom,dominant,HNC,1,5
0,1,5,14,HNC_sub,submissive,HNC,5,1
0,3,6,14,HNC_sub,submissive,HNC,6,3
0,5,3,15,HNC_dom,dominant,HNC,3,5
1,2,6,15,HNC_sub,submissive,HNC,6,2
0,6,2,15,HNC_dom,dominant,HNC,2,6
1,4,1,15,HNC_sub,submissive,HNC,1,4
0,1,4,15,HNC_dom,dominant,HNC,4,1
1,3,5,15,HNC_sub,submissive,HNC,5,3
1,2,4,16,EC_sub,submissive,EC,4,2
0,4,2,16,EC_dom,dominant,EC,2,4
1,6,1,16,EC_sub,submissive,EC,1,6
0,1,6,16,EC_dom,dominant,EC,6,1
0,3,5,16,EC_dom,dominant,EC,5,3
1,5,3,16,EC_sub,submissive,EC,3,5
0,5,2,17,EC_dom,dominant,EC,2,5
1,6,4,17,EC_sub,submissive,EC,4,6
0,4,6,17,EC_dom,dominant,EC,6,4
1,2,5,17,EC_sub,submissive,EC,5,2
1,3,1,17,EC_sub,submissive,EC,1,3
0,1,3,17,EC_dom,dominant,EC,3,1
0,1,2,18,EC_sub,submissive,EC,2,1
1,2,1,18,EC_dom,dominant,EC,1,2
0,3,5,18,EC_sub,submissive,EC,5,3
1,5,3,18,EC_dom,dominant,EC,3,5
1,6,4,18,EC_dom,dominant,EC,4,6
0,4,6,18,EC_sub,submissive,EC,6,4
1,6,3,19,ENC_dom,dominant,ENC,3,6
1,5,1,19,ENC_dom,dominant,ENC,1,5
0,4,2,19,ENC_sub,submissive,ENC,2,4
0,3,6,19,ENC_sub,submissive,ENC,6,3
0,1,5,19,ENC_sub,submissive,ENC,5,1
1,2,4,19,ENC_dom,dominant,ENC,4,2
1,3,1,20,HNC_sub,submissive,HNC,1,3
1,6,4,20,HNC_sub,submissive,HNC,4,6
0,4,6,20,HNC_dom,dominant,HNC,6,4
1,2,5,20,HNC_sub,submissive,HNC,5,2
0,5,2,20,HNC_dom,dominant,HNC,2,5
0,1,3,20,HNC_dom,dominant,HNC,3,1
1,5,6,21,HNC_sub,submissive,HNC,6,5
1,2,1,21,HNC_sub,submissive,HNC,1,2
0,4,3,21,HNC_dom,dominant,HNC,3,4
1,3,4,21,HNC_sub,submissive,HNC,4,3
0,6,5,21,HNC_dom,dominant,HNC,5,6
0,1,2,21,HNC_dom,dominant,HNC,2,1
0,1,5,22,HNC_dom,dominant,HNC,5,1
1,5,1,22,HNC_sub,submissive,HNC,1,5
0,4,2,22,HNC_dom,dominant,HNC,2,4
1,2,4,22,HNC_sub,submissive,HNC,4,2
1,6,3,22,HNC_sub,submissive,HNC,3,6
0,3,6,22,HNC_dom,dominant,HNC,6,3
0,1,2,23,EC_dom,dominant,EC,2,1
1,2,1,23,EC_sub,submissive,EC,1,2
0,3,5,23,EC_dom,dominant,EC,5,3
1,5,3,23,EC_sub,submissive,EC,3,5
1,6,4,23,EC_sub,submissive,EC,4,6
0,4,6,23,EC_dom,dominant,EC,6,4
1,3,5,24,EC_dom,dominant,EC,5,3
0,5,3,24,EC_sub,submissive,EC,3,5
1,4,1,24,EC_dom,dominant,EC,1,4
0,6,2,24,EC_sub,submissive,EC,2,6
1,2,6,24,EC_dom,dominant,EC,6,2
0,1,4,24,EC_sub,submissive,EC,4,1
0,3,6,25,EC_sub,submissive,EC,6,3
1,2,4,25,EC_dom,dominant,EC,4,2
0,4,2,25,EC_sub,submissive,EC,2,4
1,5,1,25,EC_dom,dominant,EC,1,5
0,1,5,25,EC_sub,submissive,EC,5,1
1,6,3,25,EC_dom,dominant,EC,3,6
0,1,2,26,ENC_dom,dominant,ENC,2,1
1,2,1,26,ENC_sub,submissive,ENC,1,2
0,4,3,26,ENC_dom,dominant,ENC,3,4
1,3,4,26,ENC_sub,submissive,ENC,4,3
0,6,5,26,ENC_dom,dominant,ENC,5,6
1,5,6,26,ENC_sub,submissive,ENC,6,5
0,6,2,27,HNC_sub,submissive,HNC,2,6
0,1,4,27,HNC_sub,submissive,HNC,4,1
1,2,6,27,HNC_dom,dominant,HNC,6,2
1,4,1,27,HNC_dom,dominant,HNC,1,4
1,3,5,27,HNC_dom,dominant,HNC,5,3
0,5,3,27,HNC_sub,submissive,HNC,3,5
0,3,2,28,EC_dom,dominant,EC,2,3
0,1,6,28,EC_dom,dominant,EC,6,1
1,5,4,28,EC_sub,submissive,EC,4,5
0,4,5,28,EC_dom,dominant,EC,5,4
1,2,3,28,EC_sub,submissive,EC,3,2
1,6,1,28,EC_sub,submissive,EC,1,6
0,5,2,29,ENC_dom,dominant,ENC,2,5
1,3,1,29,ENC_sub,submissive,ENC,1,3
0,1,3,29,ENC_dom,dominant,ENC,3,1
1,2,5,29,ENC_sub,submissive,ENC,5,2
0,4,6,29,ENC_dom,dominant,ENC,6,4
1,6,4,29,ENC_sub,submissive,ENC,4,6
1,5,6,30,ENC_dom,dominant,ENC,6,5
0,6,5,30,ENC_sub,submissive,ENC,5,6
1,3,4,30,ENC_dom,dominant,ENC,4,3
0,4,3,30,ENC_sub,submissive,ENC,3,4
1,2,1,30,ENC_dom,dominant,ENC,1,2
0,1,2,30,ENC_sub,submissive,ENC,2,1
1,4,1,31,ENC_sub,submissive,ENC,1,4
0,6,2,31,ENC_dom,dominant,ENC,2,6
1,2,6,31,ENC_sub,submissive,ENC,6,2
0,5,3,31,ENC_dom,dominant,ENC,3,5
1,3,5,31,ENC_sub,submissive,ENC,5,3
0,1,4,31,ENC_dom,dominant,ENC,4,1
0,1,6,32,HNC_sub,submissive,HNC,6,1
1,5,4,32,HNC_dom,dominant,HNC,4,5
0,4,5,32,HNC_sub,submissive,HNC,5,4
1,2,3,32,HNC_dom,dominant,HNC,3,2
0,3,2,32,HNC_sub,submissive,HNC,2,3
1,6,1,32,HNC_dom,dominant,HNC,1,6
1,2,4,33,EC_dom,dominant,EC,4,2
0,4,2,33,EC_sub,submissive,EC,2,4
0,3,6,33,EC_sub,submissive,EC,6,3
1,5,1,33,EC_dom,dominant,EC,1,5
0,1,5,33,EC_sub,submissive,EC,5,1
1,6,3,33,EC_dom,dominant,EC,3,6
1,3,4,34,EC_sub,submissive,EC,4,3
0,4,3,34,EC_dom,dominant,EC,3,4
1,2,1,34,EC_sub,submissive,EC,1,2
0,1,2,34,EC_dom,dominant,EC,2,1
1,5,6,34,EC_sub,submissive,EC,6,5
0,6,5,34,EC_dom,dominant,EC,5,6
